persona,script,modifier,query
it_startup_founder,lost_passkey_device,anxious_security_fear,"Ho perso il telefono dove avevo salvato il passkey Revolut e ora sul nuovo phone non riesco proprio ad autenticarmi, sto andando in panico perché temo che qualcuno possa ancora avere accesso ai miei soldi e dati. Potete aiutarmi subito a recuperare l’accesso, rimuovere o sostituire quel passkey e farmi fare il login recovery per verificare l’identità e mettere in sicurezza l’account?"
it_startup_founder,lost_passkey_device,confused_by_app_updates,"Ho perso il telefono dove avevo salvato il passkey di Revolut, e ora sul nuovo phone non riesco più ad autenticarmi. L’interfaccia è diversa da quella nelle istruzioni che ho trovato, quindi non trovo dove rimuovere o sostituire il passkey né come fare il login recovery per recuperare l’accesso e mettere al sicuro l’account se il vecchio device è ancora in giro."
it_startup_founder,lost_passkey_device,angry_after_waiting,"Ho perso il telefono dove avevo salvato il passkey e ora su quello nuovo non riesco più ad autenticarmi su Revolut Business. Voglio subito sapere come recuperare l’accesso, rimuovere o sostituire quel passkey e fare il login recovery con verifica identità, perché aspetto da troppo e se il device è ancora accessibile a qualcun altro voglio mettere in sicurezza l’account immediatamente."
it_startup_founder,mobile_verification_code_not_received,empty,"Sto cercando di fare login su Revolut Business ma il codice mobile non arriva mai. Ho già aspettato un po’: potete dirmi come controllare formato numero/country code, SIM che riceve SMS e blocchi chiamate/messaggi, e cosa fare se devo richiedere un altro codice o usare recovery?"
it_startup_founder,mobile_verification_code_not_received,poor_internet_connection,"Sto cercando di fare signup/login ma il codice mobile verification di Revolut non arriva mai. La connessione è instabile e mi si bloccano pure le schermate, potete aiutarmi a controllare numero/country code e cosa fare se SMS o chiamata non passano?"
it_startup_founder,mobile_verification_code_not_received,anxious_security_fear,"Sto provando a fare login/signup ma il codice mobile di Revolut non arriva mai, e sto iniziando a preoccuparmi per i miei soldi e i miei dati. Potete dirmi subito se devo controllare il numero con prefisso corretto, se la SIM deve poter ricevere SMS/chiamate, e se devo disattivare blocchi? Ho già aspettato un po', non voglio richiedere altri codici a caso se c’è un rischio."
it_startup_founder,mobile_verification_code_not_received,confused_by_app_updates,"Sto cercando di fare signup/login ma il codice di verifica mobile da Revolut non arriva mai, e adesso l’interfaccia dell’app è diversa da quella delle istruzioni che ho trovato quindi non riesco a capire dove controllare numero con country code o recovery. Potete dirmi dove trovare l’opzione giusta e cosa verificare su SIM/SMS/blocchi chiamate prima di richiedere un altro codice?"
it_startup_founder,mobile_verification_code_not_received,angry_after_waiting,"Sto cercando di fare login/registrazione ma il codice di verifica Revolut non arriva mai sul mobile, e ho già aspettato troppo. Controllate subito che il numero e il country code siano giusti e ditemi come risolvere adesso, perché ho bisogno di entrare nel conto immediatamente."
it_startup_founder,account_restricted_card_blocked,empty,"Hi, my Revolut Business account looks restricted and now card payments fail, transfers are blocked, and the app says my info is under review. Can you tell me what’s happening and if there’s anything I need to upload or complete so this can be removed asap?"
it_startup_founder,account_restricted_card_blocked,poor_internet_connection,"Ciao, il mio account Revolut Business sembra bloccato: i pagamenti carta falliscono, i bonifici sono bloccati e nell’app vedo “information under review”. Ho una connessione instabile e gli upload mi si interrompono, quindi non capisco cosa manca: potete dirmi esattamente cosa devo inviare e se la restriction si sblocca solo dopo la review?"
it_startup_founder,account_restricted_card_blocked,anxious_security_fear,"Ragazzi sono super in ansia: la mia Revolut Business sembra bloccata, i pagamenti con carta falliscono e i bonifici sono stop, l’app dice che i miei dati sono under review. I miei soldi e i dati sono al sicuro? Dimmi subito cosa devo fare e se devo caricare altri documenti o info, perché ho bisogno di sbloccare tutto oggi."
it_startup_founder,account_restricted_card_blocked,confused_by_app_updates,"Ragazzi, il mio account Revolut Business è bloccato: i pagamenti card falliscono, i trasferimenti sono blocked e vedo che le info sono under review. Però l’interfaccia nell’app è cambiata rispetto alle istruzioni che trovo online, quindi non riesco a capire dove devo caricare i documenti o vedere le richieste mancanti."
it_startup_founder,account_restricted_card_blocked,angry_after_waiting,"Ma dai, il mio account Revolut Business è ancora bloccato: card payments falliscono, i bonifici sono in stop e l’app dice che le mie info sono under review da troppo tempo. Voglio una spiegazione chiara subito e sapere esattamente quali documenti o dettagli mancano, perché mi sta bloccando cash flow e non posso aspettare ancora."
it_startup_founder,savings_withdrawal_pending,empty,Ho fatto un withdrawal da Revolut Savings ma è ancora pending e i soldi non sono nel balance principale. Potete spiegarmi dove vedo lo status della withdrawal e se weekend o holiday possono rallentare l’accredito?
it_startup_founder,savings_withdrawal_pending,poor_internet_connection,"Ho fatto un withdrawal dal Savings account ma è ancora pending e i soldi non sono nel main balance, sto perdendo tempo con la linea che va e viene e le schermate che falliscono. Mi dite dove posso vedere lo status del withdrawal e se weekend/holidays possono bloccarlo?"
it_startup_founder,savings_withdrawal_pending,anxious_security_fear,"Ho ritirato soldi dal mio Savings account ma è ancora pending e non vedo i fondi nel saldo principale, sto andando in ansia perché sembra quasi che i miei soldi o i miei dati siano a rischio. Potete dirmi subito se è normale, dove controllo lo stato del withdrawal e se weekend o holiday possono bloccarlo?"
it_startup_founder,savings_withdrawal_pending,confused_by_app_updates,"Ho fatto un withdrawal dal mio Savings account ma è ancora pending e i soldi non sono nel saldo principale. L’app adesso è cambiata e non trovo più dove vedere lo status del bonifico/withdrawal, potete dirmi dove controllarlo e se weekend o holiday possono bloccarlo?"
it_startup_founder,savings_withdrawal_pending,angry_after_waiting,"Ho ritirato soldi dal Savings ma il withdrawal è ancora pending e non vedo i fondi nel main balance, seriously quanto deve ancora stare bloccato? Voglio una risposta chiara adesso: dove controllo lo stato e se weekend/festivi possono delayare il bonifico, perché mi serve il cash flow subito."
it_startup_founder,pocket_bill_not_enough_money,empty,"Ciao, one of my subscription direct debits failed because the Bills Pocket was short on funds—how exactly does Revolut take bill payments from a Pocket? I need to know how to top it up or tweak the recurring transfer into it, and if needed how to move the bill back to the main account and check upcoming payments so this doesn't hit my cash flow again."
it_startup_founder,pocket_bill_not_enough_money,poor_internet_connection,"Ciao, ho un Bills Pocket per subscriptions e direct debits ma un pagamento è failed perché non c’erano abbastanza soldi dentro, e con la connessione instabile non riesco a caricare le schermate bene. Mi spiegate come funziona il pagamento delle bill dal Pocket, come posso aggiungere money o modificare i recurring transfers per mantenerlo funded, e se posso spostare la bill back sul conto principale se serve?"
it_startup_founder,pocket_bill_not_enough_money,anxious_security_fear,"Ho un Bills Pocket per abbonamenti e direct debits, ma un pagamento è fallito perché non c’era abbastanza money dentro. Devo capire subito come Revolut gestisce questi addebiti dal Pocket, come posso caricare soldi o aumentare i trasferimenti ricorrenti, e se posso spostare il bill sul conto principale se serve. Inoltre voglio vedere i prossimi pagamenti in arrivo per evitare altri problemi — please reassure me che i miei soldi e i dati sono al sicuro."
it_startup_founder,pocket_bill_not_enough_money,confused_by_app_updates,"Ciao, sto usando un Bills Pocket per abbonamenti e Direct Debits, ma un pagamento è fallito perché non c’era abbastanza saldo. Nelle istruzioni che ho trovato l’interfaccia sembra diversa da Revolut Business web/app e non riesco a capire dove vedere i prossimi pagamenti, aggiungere money al Pocket o spostare la bill back sul conto principale se serve."
it_startup_founder,pocket_bill_not_enough_money,angry_after_waiting,"Why did my subscription direct debit fail from the Bills Pocket just because it was short on funds? I need the exact fix now: how do I top up or change the recurring transfer into that Pocket, and can you move the bill back to main account if needed?"
it_startup_founder,paid_plan_missed_payment,empty,"Ciao, il pagamento del mio piano Revolut Business è fallito e non voglio perdere i benefits o beccarmi fees di downgrade. Potete checkare lo status della billing, dirmi quanto devo aggiungere per coprire la subscription mancata e qual è la next payment date / plan end date? Inoltre, se resta unpaid o downgrade, cosa succede a partner benefits, insurance e alle plan cards?"
it_startup_founder,paid_plan_missed_payment,poor_internet_connection,"Ciao, il pagamento del mio piano Revolut Business è fallito e con la connessione instabile non riesco a caricare bene le schermate. Potete controllare lo status del billing, dirmi come aggiungere fondi per pagare l’importo saltato, qual è la prossima data di addebito e la fine del piano, e cosa succede a partner benefits, insurance e carte se resta unpaid o viene downgraded?"
it_startup_founder,paid_plan_missed_payment,anxious_security_fear,"Ciao, il pagamento del mio piano Revolut è fallito e sono molto in ansia: potete controllare subito lo stato billing e dirmi come aggiungere fondi per pagare la subscription mancata? Voglio capire anche la prossima data di addebito e la fine del piano, e se rischio fees di downgrade o di perdere partner benefits, insurance o le plan cards se resta unpaid."
